participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,player.id_in_group,player.answer,player.correct_individual,player.payoff,group.id_in_subsession,group.consensus,group.ready,group.correct_consensus,group.stimulus,group.vowel,group.intensity,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,a,0,0,1,e,Ready,0,o20.wav,o,20,24,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,o,1,0,2,,,0,o20.wav,o,20,24,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,o,1,0,2,,,0,o20.wav,o,20,24,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,a,1,0,1,,,0,a5.wav,a,5,25,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,a,1,0,1,,,0,a5.wav,a,5,25,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,a,1,0,2,,,0,a15.wav,a,15,25,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,a,1,0,2,,,0,a15.wav,a,15,25,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,i,0,0,1,a,Ready,0,o10.wav,o,10,26,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,a,0,0,1,a,Ready,0,o10.wav,o,10,26,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,o,1,0,2,,,0,o25.wav,o,25,26,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,o,1,0,2,,,0,o25.wav,o,25,26,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,a,1,0,1,,,0,a15.wav,a,15,27,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,a,1,0,1,,,0,a15.wav,a,15,27,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,u,0,0,2,,,0,o5.wav,o,5,27,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,u,0,0,2,,,0,o5.wav,o,5,27,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,e,0,0,1,,,0,i15.wav,i,15,28,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,e,0,0,1,,,0,i15.wav,i,15,28,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,e,0,0,2,,,0,o15.wav,o,15,28,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,e,0,0,2,,,0,o15.wav,o,15,28,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,o,0,0,1,e,Ready,0,i5.wav,i,5,29,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,e,0,0,1,e,Ready,0,i5.wav,i,5,29,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,o,0,0,2,o,Ready,0,e25.wav,e,25,29,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,e,1,0,2,o,Ready,0,e25.wav,e,25,29,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,u,1,0,1,u,Ready,1,u15.wav,u,15,30,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,o,0,0,1,u,Ready,1,u15.wav,u,15,30,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,u,1,0,2,,,0,u20.wav,u,20,30,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,u,1,0,2,,,0,u20.wav,u,20,30,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,e0.wav,e,0,31,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,a,,0,1,,,,e0.wav,e,0,31,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,e,1,0,2,,,0,e20.wav,e,20,31,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,e,1,0,2,,,0,e20.wav,e,20,31,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,32,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,32,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,e,1,0,2,u,Ready,0,e15.wav,e,15,32,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,u,0,0,2,u,Ready,0,e15.wav,e,15,32,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,33,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,33,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,o,0,0,2,,,0,u0.wav,u,0,33,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,o,0,0,2,,,0,u0.wav,u,0,33,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,34,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,34,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,e,0,0,2,e,Ready,0,o10.wav,o,10,34,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,o,1,0,2,e,Ready,0,o10.wav,o,10,34,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,35,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,35,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,u,0,0,2,o,Ready,0,e5.wav,e,5,35,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,o,0,0,2,o,Ready,0,e5.wav,e,5,35,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,36,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,36,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,o25.wav,o,25,36,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,o25.wav,o,25,36,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,37,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,37,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,37,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,37,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,38,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,38,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,38,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,38,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,39,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,39,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,39,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,39,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,40,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,40,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,40,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,40,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,41,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,41,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,41,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,41,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,42,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,42,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,42,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,42,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,43,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,43,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,43,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,43,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,44,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,44,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,44,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,44,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,45,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,45,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,45,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,45,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,46,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,46,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,46,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,46,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,47,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,47,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,47,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,47,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,48,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,48,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,48,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,48,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,49,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,49,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,49,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,49,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,50,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,50,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,50,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,50,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,51,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,51,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,51,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,51,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,52,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,52,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,52,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,52,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,53,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,53,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,53,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,53,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,54,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,54,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,54,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,54,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,55,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,55,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,55,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,55,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,56,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,56,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,56,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,56,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,57,6luh1k5a,,,,,,0
2,48xy4b0v,,0,214,1400,confidence_audio,31,StimWaitPage,10.192.12.34,2017-04-03 10:16:04.116534+00:00,0,1,,,2,,,0,1,,,,,,,57,6luh1k5a,,,,,,0
3,bc6ut8vp,,0,248,1400,confidence_audio,36,Stim,10.192.16.93,2017-04-03 10:16:05.061072+00:00,0,1,,,1,,,0,2,,,,,,,57,6luh1k5a,,,,,,0
4,1d8z50vi,,0,248,1400,confidence_audio,36,Stim,10.192.140.140,2017-04-03 10:16:08.067852+00:00,0,1,,,2,,,0,2,,,,,,,57,6luh1k5a,,,,,,0
1,kew9hnu4,,0,213,1400,confidence_audio,31,Stim,10.192.92.59,2017-04-03 10:16:04.101522+00:00,0,1,,,1,,,0,1,,,,,,,58,6luh1k5a,,,,,,0
